arquivo,verdadeiro,predito
new2776.png,Fender,Gendes
new2777.png,VS.,vs
new2778.png,Fender,Guli
new2779.png,master,Master
new2780.png,welcome,welcome
new2781.png,THE,THE
new2782.png,ALOG,ALOG
new2783.png,TO,TO
new2784.png,PALMA,palma
new2785.png,ESCUCHA,ESCUCHA
new2786.png,LA,LA
new2787.png,WELCOME,WELCOME
new2788.png,hell,hell
new2789.png,LASVEGAS,LASVEGAS
new2790.png,BURGERS,BURGERS
new2791.png,BURGERS,AAGGEETTT
new2792.png,BEER,BLEG
new2793.png,BURGERS,BURGERS
new2794.png,BEER,BEER
new2795.png,&,
new2796.png,BEER,BEER
new2797.png,FREE,FREE
new2798.png,LOGO,LOGO
new2799.png,CARWASH,Carwash
new2800.png,FUN,Fn
new2801.png,PLA,V2
new2802.png,CRick,Cfick
new2803.png,BOUNCE!,BUNcE
new2804.png,Sonp,Seap
new2805.png,Juliana,Juliana
new2806.png,Mrek,urel
new2807.png,Bye,Bye
new2808.png,Christmas,Christmas
new2809.png,Bye,Bye
new2810.png,eat,gat
new2811.png,me!,wel
new2812.png,CHURROS,chURRoS
new2813.png,GOLOD,golod
new2814.png,OFF,ofF
new2815.png,my,my
new2816.png,my,mey
new2817.png,GO,GO
new2818.png,ADD,ADd
new2819.png,APE,APE
new2820.png,YOU,you
new2821.png,LOGO,LOGO
new2822.png,OPEN,OPEN
new2823.png,RAUD-,RAUI
new2824.png,LAMMA,LAMMA
new2825.png,JUST,just
new2826.png,DO,do
new2827.png,IT,Ii
new2828.png,R,O
new2829.png,NiKon,Nikon
new2830.png,LOVE,Love
new2831.png,ACT,AoT
new2832.png,ION,ton
new2833.png,Gegarang,Gegarang
new2834.png,Resto,Resto
new2835.png,Dinosaur,Dinosaur
new2836.png,jr.,jr
new2837.png,Lay's,Jays
new2838.png,Bambini,Bambini
new2839.png,Good,Good
new2840.png,Only,Only
new2841.png,Vibes,Vibes
new2842.png,KENNEL,KeNNEL
new2843.png,CLUB,CLUB
new2844.png,GYM,Gym
new2845.png,mywomu,Mynmu
new2846.png,nekape,nekaps
new2847.png,baNNe,bavne
new2848.png,baNNe,bawee
new2849.png,ABBOTTS,AbBotes
new2850.png,PHIT-,Pail
new2851.png,BOOTS,Bo5s
new2852.png,EESI,EESI
new2853.png,AND,and
new2854.png,SHOES,SHoES
new2855.png,Dusky,Mudks
new2856.png,Hordy,Hard
new2857.png,SUCCESS,SUCCESS
new2858.png,NEVER,NEVER
new2859.png,SLEEPS,SLEEPS
new2860.png,Supreme,Supreme
new2861.png,TOMMY,ToMYY
new2862.png,TL,U
new2863.png,LABS,LaBG
new2864.png,Aladdin,Aaddin
new2865.png,Pasta,Pasta
new2866.png,Hut,Hut
new2867.png,Pelo's,Pelos
new2868.png,BISTRO,BISTRO
new2869.png,pizza,Pizz
new2870.png,Hut,jut
new2871.png,Pizza,Pizza
new2872.png,Hut,Hut
new2873.png,RUFFO,RUFFO
new2874.png,COFFEE,COFFEE
new2875.png,CO,CO
new2876.png,CREATE,create
new2877.png,TODAY,toDay
new2878.png,SUCKS,SUcks
new2879.png,my,my
new2880.png,Toys,Toys
new2881.png,COFFEE,coffer
new2882.png,MY,MY
new2883.png,Love,Govt
new2884.png,Language,Canguag
new2885.png,IS,IS
new2886.png,Tom,Toms
new2887.png,VILLA,VILLA
new2888.png,Rose,Reso
new2889.png,D-,O1
new2890.png,Shot,Shet
new2891.png,Rich,Rich
new2892.png,This,Thi
new2893.png,Hello,Hello
new2894.png,gorgeous,gorgeous
new2895.png,ORO'S,GROS
new2896.png,MID,MID
new2897.png,PO,Po
new2898.png,Cuacmbe,Cracmse
new2899.png,ecmb!,ecme
new2900.png,HOUSE,House
new2901.png,SNACK,Suck
new2902.png,Bugbe,bugse
new2903.png,Dhenpa,Dhenpa
new2904.png,STOER,StoER
new2905.png,WOUD,WouD
new2906.png,IT'S,ITS
new2907.png,to,to
new2908.png,Be,Be
new2909.png,SPORTS,Sports
new2910.png,LINE,LINE
new2911.png,happy,happY
new2912.png,lemon,lemon
new2913.png,BRAWL,BRaN
new2914.png,yes,yef
new2915.png,IT'S,ITS
new2916.png,HERE!,HERCI
new2917.png,FUN,FUN
new2918.png,WHEEL,WENECCC
new2919.png,katra-,katra
new2920.png,GOLU,Colo
new2921.png,Rules,Rules
new2922.png,Chef,Chef
new2923.png,Kids,Kids
new2924.png,La,la
new2925.png,OHYOU,CHYOU
new2926.png,CLEVER,CLEVERS
new2927.png,CIRL,CIP
new2928.png,Le,Le
new2929.png,BAy,BAy
new2930.png,ARYA,DpA
new2931.png,MARIAH,MARIAH
new2932.png,CAREY,CAREY
new2933.png,OL'DIRTY,OLLDIRTY
new2934.png,BASTARD,BASTARD
new2935.png,MinT,Mint
new2936.png,PEGTOP,PEGTOP
new2937.png,Aladdin,Aaddin
new2938.png,DIA,DIA
new2939.png,PALOMA,PALOWAA
new2940.png,De,De
new2941.png,ABEL,4BEL
new2942.png,you,aa
new2943.png,INFLUENCE,INFLUCNCC
new2944.png,WORLD,WHPLO
new2945.png,being,Theeg
new2946.png,like,take
new2947.png,will,will
new2948.png,never,never
new2949.png,the,the
new2950.png,by,Gy
new2951.png,just,just
new2952.png,it.,i
new2953.png,.jaua.,java
new2954.png,RE,RE
new2955.png,ND,Nd
new2956.png,Look,look
new2957.png,EVERY,tee
new2958.png,MiRACLES,theacces
new2959.png,Bor,pr
new2960.png,DAY,aa
new2961.png,TIF,7
new2962.png,LA,La
new2963.png,NI,Kt
new2964.png,ICE,ICE
new2965.png,CITY,CITY
new2966.png,PRAYLOVELEAD,PRAIIVEE
new2967.png,#SADDLEBACKEWOMEN,ASIDEPAATONEN
new2968.png,Loop,Soopy
new2969.png,AUDGA,ANGA
new2970.png,little,little
new2971.png,fox,fos
new2972.png,M,N
new2973.png,DAD,DAD
new2974.png,JOKES,JOKES
new2975.png,MAGIC,MAGIC
new2976.png,My,My
new2977.png,LIFE,LIFE
new2978.png,Better,Bew
new2979.png,WITH-,WITHNE
new2980.png,DOG,DOG
new2981.png,THIS,THIS
new2982.png,Cunna,Cutta
new2983.png,TOP,top
new2984.png,NOTCH,NOTCH
new2985.png,HAMBURGERS,HAMBURGERS
new2986.png,Shrimp,Shrimp
new2987.png,DINING,Dining
new2988.png,SERVICE,Service
new2989.png,Fried,Fried
new2990.png,Chicken,Chicken
new2991.png,&,E
new2992.png,Room,Room
new2993.png,CURB,Curb
new2994.png,H,O
new2995.png,TSANY,TSANY
new2996.png,EMPEROR,EMPEROR
new2997.png,CHO,64
new2998.png,CO,Co
new2999.png,LATE,lat
new3000.png,BlesseD,Bloset
